,sex,row_number,liters_drunk,drink,check_number,label,age_children,age_adults,age_elderly,morning,day,evening
1381,1.0,92.0,3.0,1,4044,0,,,61.0,False,False,True
1382,0.0,10.0,4.0,1,5796,1,,,67.0,False,False,True
1383,,14.0,2.484941745438558,1,6015,1,,,80.0,True,False,False
1384,1.0,100.0,3.0,0,7606,1,,34.0,,False,True,False
1385,0.0,22.0,4.0,1,5041,1,,31.0,,False,True,False
1386,1.0,43.0,5.0,1,2780,0,,,66.0,False,True,False
1387,1.0,100.0,3.0,0,3541,0,,25.0,,False,True,False
1388,0.0,58.0,4.0,1,4432,1,,33.0,,False,False,True
1389,1.0,83.0,3.0,0,8689,1,,,65.0,True,False,False
1390,1.0,55.0,4.0,0,5025,1,,44.0,,False,False,True
1391,1.0,10.0,2.484941745438558,1,8154,0,,,58.0,False,True,False
1392,,18.0,1.0,1,4395,1,,,66.0,False,False,True
1393,0.0,14.0,2.484941745438558,1,3153,1,,41.0,,True,False,False
1394,,86.0,5.0,0,9207,0,,,72.0,False,False,True
1395,,56.0,0.0,0,570,0,,38.0,,False,True,False
1396,,5.0,3.0,0,5767,1,,35.0,,False,True,False
1397,0.0,74.0,2.0,0,2601,1,,,72.0,True,False,False
1398,1.0,50.0,0.0,0,8325,0,12.0,,,True,False,False
1399,,57.0,3.0,1,6053,1,,23.0,,False,False,True
1400,1.0,54.0,2.0,0,1161,1,,,71.0,True,False,False
1401,0.0,2.0,1.0,1,7478,1,,,77.0,True,False,False
1402,0.0,57.0,3.0,1,6867,1,,,58.0,False,False,True
1403,0.0,47.0,3.0,0,9671,1,,41.0,,False,True,False
1404,1.0,69.0,3.0,1,3156,0,,,73.0,False,False,True
1405,,59.0,3.0,0,97,0,,,57.0,False,False,True
1406,,25.0,1.0,0,1598,0,,,75.0,False,False,True
1407,0.0,24.0,2.484941745438558,0,3893,0,,,75.0,False,False,True
1408,0.0,100.0,4.0,1,7550,1,,21.0,,False,False,True
1409,0.0,96.0,3.0,0,141,0,,24.0,,False,True,False
1410,0.0,77.0,0.0,1,9138,0,,44.0,,False,True,False
1411,,46.0,5.0,1,7971,1,,25.0,,False,False,True
1412,1.0,90.0,2.0,0,1483,0,,48.0,,False,False,True
1413,1.0,58.0,2.0,0,8426,1,,,51.0,False,False,True
1414,,36.0,1.0,0,9627,1,,,51.0,True,False,False
1415,,88.0,5.0,1,7441,0,,,72.0,False,True,False
1416,0.0,34.0,2.0,0,9950,1,,,80.0,True,False,False
1417,1.0,47.0,2.484941745438558,1,5373,1,,32.0,,False,True,False
1418,,36.0,3.0,0,6031,0,10.0,,,False,True,False
1419,0.0,0.0,1.0,1,4167,1,,,77.0,True,False,False
1420,1.0,45.0,3.0,0,3021,1,12.0,,,True,False,False
1421,,10.0,5.0,1,1316,1,,29.0,,False,False,True
1422,1.0,39.0,3.0,0,2813,1,,18.0,,False,True,False
1423,1.0,25.0,2.0,1,5825,1,,40.0,,True,False,False
1424,0.0,24.0,0.0,0,2624,1,,,68.0,False,True,False
1425,0.0,44.0,0.0,1,877,0,,38.0,,True,False,False
1426,1.0,59.0,1.0,1,3701,0,,30.0,,True,False,False
1427,0.0,51.0,5.0,1,4895,0,,,66.0,False,True,False
1428,1.0,41.0,2.484941745438558,0,2932,0,17.0,,,False,False,True
1429,,41.0,2.0,0,4357,0,,42.0,,True,False,False
1430,1.0,88.0,1.0,0,8002,0,,32.0,,False,True,False
1431,0.0,68.0,2.0,1,4883,1,,,53.0,False,False,True
1432,,94.0,2.0,1,4669,0,,,52.0,True,False,False
1433,0.0,100.0,0.0,1,486,0,,,51.0,False,True,False
1434,1.0,30.0,4.0,0,5475,1,,37.0,,False,False,True
1435,,27.0,1.0,0,4223,1,,,51.0,False,False,True
1436,,69.0,0.0,0,6009,1,,18.0,,True,False,False
1437,,40.0,0.0,0,9100,1,,,80.0,True,False,False
1438,1.0,58.0,3.0,0,6381,0,14.0,,,False,True,False
1439,1.0,85.0,1.0,1,5160,0,,29.0,,True,False,False
1440,0.0,81.0,3.0,1,7906,1,,35.0,,True,False,False
1441,,93.0,1.0,1,4608,1,,33.0,,False,False,True
1442,0.0,35.0,0.0,1,807,0,,,69.0,False,True,False
1443,0.0,77.0,1.0,0,2539,1,,,67.0,True,False,False
1444,0.0,5.0,3.0,0,9857,1,10.0,,,False,False,True
1445,0.0,28.0,5.0,0,5605,1,,,66.0,False,True,False
1446,1.0,10.0,2.0,0,3497,0,,18.0,,False,False,True
1447,0.0,61.0,4.0,1,3532,1,,37.0,,True,False,False
1448,,19.0,1.0,0,1086,0,,,60.0,True,False,False
1449,,68.0,5.0,1,8958,0,,,53.0,True,False,False
1450,,90.0,0.0,0,1517,1,,27.0,,False,True,False
1451,,76.0,2.0,0,2024,1,,,73.0,False,True,False
1452,0.0,35.0,4.0,0,2854,0,,38.0,,False,True,False
1453,1.0,12.0,2.0,1,164,0,,,73.0,True,False,False
1454,1.0,0.0,3.0,1,9003,1,,49.0,,True,False,False
1455,,21.0,3.0,0,8240,1,14.0,,,False,False,True
1456,0.0,25.0,1.0,0,4556,1,13.0,,,False,False,True
1457,,63.0,3.0,0,2348,1,,,55.0,False,True,False
1458,,13.0,0.0,1,5822,1,,,62.0,False,False,True
1459,1.0,33.0,2.484941745438558,1,5054,0,,,60.0,False,True,False
1460,0.0,12.0,5.0,1,9550,1,,22.0,,False,False,True
1461,1.0,79.0,0.0,0,4670,1,,,64.0,False,False,True
1462,0.0,17.0,5.0,0,8075,1,,,60.0,False,True,False
1463,0.0,49.0,3.0,0,6466,0,,30.0,,False,False,True
1464,,68.0,5.0,0,9089,0,,31.0,,False,True,False
1465,1.0,12.0,2.0,0,2911,0,12.0,,,False,False,True
1466,,41.0,0.0,0,8202,1,,,55.0,True,False,False
1467,,100.0,2.0,0,6486,0,,22.0,,True,False,False
1468,,96.0,2.0,0,7798,1,,,68.0,False,False,True
1469,1.0,73.0,1.0,1,9957,1,,,54.0,False,True,False
1470,0.0,3.0,2.0,0,5151,0,10.0,,,True,False,False
1471,,50.0,4.0,0,9167,1,13.0,,,False,False,True
1472,,78.0,3.0,1,6295,1,,22.0,,False,True,False
1473,1.0,10.0,0.0,1,7461,1,,30.0,,False,False,True
1474,,9.0,4.0,0,7487,1,,30.0,,False,True,False
1475,0.0,51.0,2.0,0,2838,1,,40.0,,False,False,True
1476,,92.0,1.0,0,8881,1,,28.0,,True,False,False
1477,,48.0,0.0,1,4805,0,,,54.0,False,True,False
1478,0.0,71.0,5.0,1,4323,1,,29.0,,False,False,True
1479,0.0,2.0,2.0,0,9263,1,,,70.0,False,True,False
1480,1.0,86.0,4.0,0,5691,1,,46.0,,True,False,False
1481,1.0,51.0,0.0,1,2092,1,,,76.0,False,True,False
1482,1.0,73.0,5.0,1,8623,1,,,54.0,False,False,True
1483,1.0,49.0,1.0,1,9645,0,,23.0,,False,False,True
1484,1.0,13.0,4.0,0,8220,0,,,80.0,True,False,False
1485,,20.0,5.0,1,5914,0,,50.0,,False,True,False
1486,0.0,23.0,1.0,0,6941,1,,24.0,,True,False,False
1487,1.0,18.0,1.0,1,6090,1,,,75.0,True,False,False
1488,1.0,10.0,2.0,0,7028,1,,23.0,,False,False,True
1489,1.0,54.0,0.0,0,6628,0,,,69.0,True,False,False
1490,0.0,1.0,2.484941745438558,0,2690,1,,,78.0,True,False,False
1491,,34.0,2.484941745438558,1,6976,0,,,80.0,False,True,False
1492,1.0,17.0,2.0,0,4300,0,14.0,,,True,False,False
1493,1.0,54.0,2.484941745438558,0,5442,1,13.0,,,False,True,False
1494,0.0,76.0,3.0,0,9754,1,12.0,,,False,True,False
1495,0.0,42.0,4.0,0,370,1,,,52.0,False,False,True
1496,,53.0,2.484941745438558,1,1755,1,,45.0,,True,False,False
1497,,100.0,2.0,1,8787,1,,,65.0,False,False,True
1498,1.0,100.0,2.0,1,1421,1,,,64.0,False,True,False
1499,,81.0,0.0,0,9131,0,,,58.0,True,False,False
1500,0.0,55.0,0.0,0,4222,1,,46.0,,False,False,True
1501,,31.0,5.0,0,7127,1,,33.0,,False,False,True
1502,,77.0,2.484941745438558,1,8643,1,,49.0,,False,False,True
1503,0.0,69.0,3.0,1,7601,1,,,51.0,False,True,False
1504,1.0,77.0,3.0,1,7357,1,,,79.0,False,True,False
1505,0.0,55.0,2.0,0,1593,0,,,64.0,True,False,False
1506,1.0,21.0,0.0,0,7029,0,,20.0,,False,False,True
1507,1.0,16.0,3.0,1,9955,1,,35.0,,False,True,False
1508,,88.0,1.0,0,9844,1,,,51.0,False,True,False
1509,,100.0,5.0,1,448,1,,46.0,,True,False,False
1510,,76.0,4.0,0,9703,0,,,53.0,True,False,False
1511,,91.0,4.0,0,1427,1,14.0,,,False,False,True
1512,0.0,71.0,0.0,0,1164,1,,,75.0,False,True,False
1513,0.0,86.0,3.0,1,3614,0,,,80.0,True,False,False
1514,0.0,89.0,5.0,0,634,1,,23.0,,False,True,False
1515,,21.0,4.0,1,1732,1,,29.0,,True,False,False
1516,,24.0,1.0,0,4677,1,,20.0,,False,True,False
1517,1.0,4.0,2.484941745438558,1,5966,1,,,68.0,False,False,True
1518,,48.0,1.0,0,1564,0,13.0,,,False,False,True
1519,0.0,68.0,5.0,1,2657,1,,27.0,,False,False,True
1520,1.0,49.0,2.0,0,1900,1,,,57.0,True,False,False
1521,0.0,7.0,5.0,0,589,1,,,67.0,False,False,True
1522,1.0,100.0,4.0,0,9439,0,17.0,,,False,False,True
1523,0.0,100.0,0.0,1,2463,0,,38.0,,False,True,False
1524,,62.0,5.0,0,5403,1,,,71.0,False,False,True
1525,,30.0,4.0,1,7660,1,,25.0,,True,False,False
1526,,100.0,5.0,0,4182,0,,,56.0,False,True,False
1527,1.0,54.0,1.0,1,6121,0,,26.0,,False,False,True
1528,,42.0,2.0,0,8288,1,,28.0,,True,False,False
1529,1.0,36.0,2.0,1,9523,0,,22.0,,True,False,False
1530,0.0,33.0,3.0,0,1553,0,,,57.0,True,False,False
1531,,99.0,2.0,0,2735,1,10.0,,,False,True,False
1532,,44.0,2.0,0,3248,0,17.0,,,True,False,False
1533,,61.0,2.484941745438558,1,868,1,,28.0,,False,True,False
1534,1.0,26.0,5.0,0,2798,1,17.0,,,False,False,True
1535,1.0,43.0,2.0,1,3620,0,,,78.0,False,True,False
1536,0.0,9.0,2.484941745438558,1,6333,1,,,52.0,True,False,False
1537,,96.0,5.0,0,8223,1,,,79.0,False,True,False
1538,0.0,100.0,3.0,1,8753,0,,36.0,,False,True,False
1539,0.0,25.0,4.0,0,8691,1,,24.0,,False,True,False
1540,1.0,70.0,0.0,1,9437,1,,43.0,,False,True,False
1541,,65.0,3.0,1,5290,1,,,67.0,False,True,False
1542,1.0,12.0,4.0,1,5571,1,,30.0,,False,False,True
1543,,34.0,5.0,1,9960,1,,38.0,,False,False,True
1544,,22.0,3.0,0,9419,1,,,62.0,False,True,False
1545,0.0,6.0,3.0,1,1115,1,,,77.0,False,True,False
1546,1.0,89.0,5.0,1,7160,1,,22.0,,True,False,False
1547,,5.0,1.0,0,5354,1,,48.0,,True,False,False
1548,,57.0,0.0,0,2704,1,,23.0,,True,False,False
1549,,11.0,5.0,0,3580,1,,21.0,,False,True,False
1550,0.0,67.0,3.0,1,1523,0,,,60.0,False,True,False
1551,0.0,7.0,3.0,0,2547,1,,23.0,,False,False,True
1552,,10.0,4.0,1,248,1,,25.0,,True,False,False
1553,,4.0,1.0,0,8422,1,12.0,,,False,False,True
1554,1.0,30.0,4.0,1,100,1,,,73.0,False,False,True
1555,,82.0,5.0,0,7125,1,,,67.0,True,False,False
1556,1.0,29.0,3.0,1,2284,0,,,51.0,False,True,False
1557,0.0,5.0,4.0,0,4924,1,,20.0,,False,True,False
1558,0.0,42.0,2.0,1,3047,0,,48.0,,False,True,False
1559,0.0,28.0,2.484941745438558,1,9623,0,,,64.0,False,False,True
1560,0.0,100.0,5.0,1,4259,1,,46.0,,True,False,False
1561,,66.0,2.0,0,9618,1,,23.0,,True,False,False
1562,1.0,25.0,0.0,0,5093,0,,20.0,,False,False,True
1563,,3.0,5.0,0,1189,1,,,52.0,False,True,False
1564,,57.0,0.0,1,7519,0,,,79.0,False,False,True
1565,,37.0,1.0,0,3337,0,,44.0,,False,False,True
1566,0.0,77.0,0.0,0,3828,0,,46.0,,False,False,True
1567,,79.0,0.0,0,7347,0,,,77.0,False,False,True
1568,,8.0,2.484941745438558,0,1371,1,,49.0,,True,False,False
1569,0.0,9.0,3.0,0,4383,1,,45.0,,True,False,False
1570,,13.0,2.0,0,8403,0,,,56.0,False,False,True
1571,,45.0,2.484941745438558,0,1711,1,,,60.0,True,False,False
1572,1.0,97.0,3.0,1,1712,0,,,55.0,False,True,False
1573,0.0,34.0,3.0,1,3816,1,,46.0,,False,False,True
1574,,100.0,2.0,1,3177,1,,36.0,,False,False,True
1575,0.0,36.0,1.0,0,6047,1,,49.0,,False,True,False
1576,1.0,32.0,1.0,1,7558,1,,39.0,,False,True,False
1577,,5.0,4.0,1,4205,1,,,75.0,False,False,True
1578,,89.0,2.0,0,949,1,,47.0,,False,True,False
1579,0.0,67.0,1.0,1,5167,0,,,67.0,False,False,True
1580,,5.0,2.0,0,1216,0,12.0,,,False,True,False
1581,0.0,93.0,4.0,1,6579,1,,,77.0,True,False,False
1582,1.0,9.0,1.0,1,6725,0,,25.0,,False,True,False
1583,,48.0,2.0,0,6841,0,,47.0,,True,False,False
1584,0.0,27.0,5.0,0,3476,1,,50.0,,False,False,True
1585,,100.0,1.0,0,6132,0,,,64.0,True,False,False
1586,,22.0,3.0,0,5035,1,,38.0,,False,False,True
1587,,42.0,3.0,0,300,0,,,64.0,False,True,False
1588,,34.0,5.0,1,9630,1,,,52.0,True,False,False
1589,0.0,54.0,3.0,0,4320,0,11.0,,,False,False,True
1590,1.0,31.0,0.0,1,590,0,,48.0,,False,True,False
1591,0.0,73.0,4.0,1,3963,1,,22.0,,True,False,False
1592,1.0,98.0,5.0,1,8494,1,,32.0,,False,True,False
1593,0.0,67.0,2.0,0,7926,0,,20.0,,False,True,False
1594,,30.0,1.0,1,1665,1,,21.0,,False,True,False
1595,1.0,48.0,0.0,0,3224,0,,,74.0,False,False,True
1596,0.0,94.0,0.0,0,9536,0,,31.0,,False,True,False
1597,1.0,82.0,4.0,0,8173,0,,,56.0,True,False,False
1598,0.0,32.0,2.0,0,6450,0,,,80.0,False,False,True
1599,1.0,100.0,4.0,0,5112,0,,33.0,,False,False,True
1600,0.0,100.0,0.0,1,2947,1,,31.0,,False,True,False
1601,1.0,78.0,0.0,1,2570,0,,,73.0,True,False,False
1602,0.0,74.0,3.0,0,1356,1,,,69.0,True,False,False
1603,0.0,58.0,3.0,0,3270,1,,,63.0,False,False,True
1604,1.0,78.0,1.0,0,3860,0,,,66.0,False,False,True
1605,0.0,83.0,0.0,1,4841,1,,,68.0,False,False,True
1606,1.0,90.0,3.0,0,3548,1,,,75.0,False,False,True
1607,,48.0,1.0,0,8332,0,11.0,,,False,False,True
1608,,45.0,1.0,0,1049,0,,46.0,,False,True,False
1609,0.0,44.0,2.0,1,1521,1,,,52.0,True,False,False
1610,1.0,6.0,2.0,0,4304,0,,,63.0,False,True,False
1611,0.0,57.0,1.0,0,5768,0,,,64.0,True,False,False
1612,,28.0,4.0,1,2113,1,,,67.0,False,False,True
1613,1.0,100.0,1.0,0,8231,1,,,70.0,True,False,False
1614,,100.0,1.0,0,1911,0,,37.0,,False,False,True
1615,,39.0,5.0,0,3291,0,,,62.0,False,False,True
1616,,33.0,3.0,1,9941,1,,,63.0,True,False,False
1617,0.0,26.0,4.0,0,3652,0,,,72.0,False,True,False
1618,0.0,63.0,0.0,1,4496,0,,,64.0,True,False,False
1619,0.0,36.0,3.0,0,7820,0,,,69.0,True,False,False
1620,0.0,1.0,5.0,0,6593,1,11.0,,,True,False,False
1621,1.0,20.0,5.0,0,9070,1,,,74.0,False,True,False
1622,1.0,78.0,0.0,0,547,0,,,66.0,False,True,False
1623,0.0,43.0,3.0,1,2499,1,,,78.0,False,True,False
1624,,61.0,5.0,0,3718,0,,19.0,,False,False,True
1625,,71.0,4.0,0,8028,0,11.0,,,False,False,True
1626,0.0,4.0,2.0,0,1538,1,,32.0,,False,False,True
1627,1.0,27.0,0.0,1,3431,0,,,57.0,False,False,True
1628,,52.0,1.0,0,332,1,,,56.0,False,False,True
1629,0.0,77.0,5.0,0,8199,0,,31.0,,False,False,True
1630,,56.0,0.0,0,3160,0,,,75.0,True,False,False
1631,1.0,86.0,5.0,0,3392,0,,,80.0,True,False,False
1632,0.0,76.0,4.0,1,353,1,,48.0,,False,True,False
1633,0.0,36.0,0.0,0,9274,1,15.0,,,True,False,False
1634,1.0,92.0,4.0,0,1458,1,,,71.0,True,False,False
1635,1.0,5.0,0.0,0,421,1,,31.0,,False,True,False
1636,0.0,24.0,5.0,1,3637,1,,47.0,,True,False,False
1637,0.0,100.0,2.0,0,3283,0,,,71.0,False,True,False
1638,0.0,99.0,3.0,0,818,0,,22.0,,True,False,False
1639,0.0,92.0,1.0,0,4718,1,,22.0,,True,False,False
1640,0.0,100.0,2.0,0,7751,1,,,67.0,False,True,False
1641,,98.0,2.484941745438558,0,7619,0,,,77.0,False,True,False
1642,,16.0,5.0,1,7343,1,,31.0,,False,False,True
1643,,47.0,0.0,1,6913,0,,31.0,,False,False,True
1644,1.0,13.0,1.0,0,3572,1,,,72.0,True,False,False
1645,1.0,77.0,3.0,0,4875,1,14.0,,,False,True,False
1646,1.0,95.0,3.0,0,3954,0,,22.0,,False,True,False
1647,1.0,48.0,5.0,0,9590,1,13.0,,,False,False,True
1648,,93.0,5.0,0,5559,0,,,65.0,True,False,False
1649,,4.0,0.0,1,3217,1,,28.0,,False,True,False
1650,,20.0,3.0,0,4795,0,11.0,,,False,False,True
1651,0.0,23.0,4.0,1,1777,1,,21.0,,False,True,False
1652,1.0,4.0,1.0,1,2485,1,,34.0,,True,False,False
1653,0.0,57.0,3.0,0,6677,0,,,55.0,False,True,False
1654,0.0,95.0,1.0,0,1503,1,,,57.0,False,False,True
1655,,89.0,2.0,0,6944,1,,,69.0,True,False,False
1656,0.0,98.0,3.0,0,5617,0,,31.0,,True,False,False
1657,,100.0,2.484941745438558,1,1172,1,,,56.0,False,True,False
1658,1.0,83.0,3.0,0,136,1,,32.0,,True,False,False
1659,1.0,98.0,3.0,0,3101,1,,,65.0,True,False,False
1660,,44.0,5.0,0,539,0,,33.0,,False,False,True
1661,0.0,84.0,3.0,0,478,1,,23.0,,False,False,True
1662,0.0,21.0,0.0,0,679,1,,43.0,,False,False,True
1663,0.0,56.0,5.0,0,6303,0,,27.0,,True,False,False
1664,,27.0,3.0,0,2604,0,,,60.0,True,False,False
1665,,96.0,4.0,0,1626,1,,34.0,,False,False,True
1666,,41.0,5.0,1,1026,0,,,69.0,False,False,True
1667,1.0,17.0,2.0,1,9353,0,,,65.0,False,True,False
1668,1.0,73.0,0.0,0,201,1,,21.0,,False,False,True
1669,0.0,18.0,2.484941745438558,1,4026,1,,,80.0,False,True,False
1670,0.0,33.0,2.484941745438558,1,4166,0,,33.0,,False,True,False
1671,,19.0,2.0,0,347,0,,25.0,,True,False,False
1672,0.0,69.0,1.0,0,1438,0,,45.0,,False,False,True
1673,,1.0,2.0,0,4964,1,,40.0,,False,True,False
1674,1.0,95.0,2.484941745438558,0,2407,1,,38.0,,False,True,False
1675,0.0,64.0,0.0,0,405,0,,,54.0,False,False,True
1676,,44.0,0.0,0,5752,0,,,76.0,False,True,False
1677,,34.0,5.0,0,3951,0,,18.0,,False,False,True
1678,1.0,88.0,2.0,1,7537,1,,,74.0,False,True,False
1679,1.0,15.0,2.484941745438558,0,8659,1,17.0,,,False,True,False
1680,0.0,5.0,0.0,0,5392,0,11.0,,,False,False,True
1681,,84.0,1.0,0,4934,0,13.0,,,False,True,False
1682,0.0,65.0,2.484941745438558,1,5666,1,,32.0,,False,False,True
1683,0.0,76.0,5.0,1,3135,1,,33.0,,False,True,False
1684,0.0,9.0,2.0,0,5402,1,,50.0,,False,False,True
1685,1.0,92.0,4.0,1,3000,1,,,74.0,False,False,True
1686,0.0,89.0,1.0,0,5664,0,,,68.0,False,True,False
1687,,26.0,3.0,0,6045,0,,20.0,,True,False,False
1688,1.0,10.0,1.0,0,3518,0,17.0,,,False,True,False
1689,0.0,49.0,4.0,0,5192,0,14.0,,,True,False,False
1690,,92.0,3.0,0,220,1,17.0,,,False,False,True
1691,1.0,92.0,2.0,0,2401,1,15.0,,,False,False,True
1692,,14.0,2.0,1,3348,1,,29.0,,True,False,False
1693,1.0,57.0,1.0,0,1226,1,,33.0,,False,True,False
1694,0.0,2.0,2.484941745438558,0,4403,0,,44.0,,True,False,False
1695,1.0,49.0,2.484941745438558,0,1612,1,,,59.0,False,False,True
1696,0.0,76.0,3.0,0,680,1,11.0,,,False,True,False
1697,0.0,78.0,2.0,0,7059,1,,,59.0,True,False,False
1698,1.0,26.0,2.0,1,6293,0,,29.0,,False,False,True
1699,,80.0,0.0,0,1235,0,,,80.0,False,False,True
1700,1.0,98.0,1.0,0,86,0,,33.0,,True,False,False
1701,0.0,56.0,4.0,0,272,1,,,77.0,False,False,True
1702,,46.0,2.0,1,1384,0,,,76.0,True,False,False
1703,0.0,81.0,2.0,0,4156,1,,39.0,,False,False,True
1704,,23.0,0.0,1,2001,0,,31.0,,False,False,True
1705,1.0,45.0,4.0,1,950,1,,,60.0,True,False,False
1706,,81.0,1.0,1,8049,1,,,77.0,False,True,False
1707,0.0,55.0,5.0,0,302,1,,20.0,,False,False,True
1708,,31.0,0.0,0,6652,1,,,78.0,True,False,False
1709,1.0,49.0,0.0,0,952,0,,,69.0,False,True,False
1710,1.0,74.0,4.0,0,9411,0,,,76.0,True,False,False
1711,,93.0,5.0,1,4941,0,,,69.0,False,True,False
1712,0.0,59.0,1.0,0,7502,0,,,79.0,True,False,False
1713,,38.0,4.0,0,9847,1,,19.0,,False,False,True
1714,0.0,67.0,5.0,0,8373,1,,33.0,,False,True,False
1715,,69.0,3.0,0,7988,0,,26.0,,False,True,False
1716,,99.0,4.0,0,8985,0,,28.0,,True,False,False
1717,0.0,85.0,2.484941745438558,0,6866,0,12.0,,,False,False,True
1718,1.0,100.0,3.0,1,5660,1,,22.0,,False,True,False
1719,1.0,70.0,4.0,0,4538,0,,,76.0,False,False,True
1720,0.0,66.0,2.484941745438558,1,8717,0,,33.0,,False,True,False
1721,1.0,45.0,1.0,1,2009,0,,28.0,,False,True,False
1722,0.0,39.0,2.484941745438558,1,2337,1,,24.0,,True,False,False
1723,1.0,53.0,1.0,1,4151,1,,,61.0,True,False,False
1724,1.0,72.0,2.0,0,1883,1,,,55.0,True,False,False
1725,0.0,52.0,0.0,0,3910,1,,22.0,,False,False,True
1726,1.0,42.0,1.0,0,5986,1,15.0,,,False,True,False
1727,0.0,5.0,2.0,1,2678,1,,,71.0,True,False,False
1728,,47.0,2.484941745438558,1,6851,0,,37.0,,False,True,False
1729,0.0,0.0,4.0,0,5384,1,,27.0,,False,False,True
1730,,72.0,0.0,0,3132,0,,,79.0,True,False,False
1731,1.0,32.0,4.0,1,2942,0,,,73.0,False,False,True
1732,,12.0,1.0,1,3517,1,,40.0,,True,False,False
1733,0.0,78.0,1.0,0,5158,1,,,55.0,False,True,False
1734,0.0,16.0,1.0,1,7393,1,,32.0,,False,True,False
1735,1.0,12.0,1.0,0,8615,1,,20.0,,False,False,True
1736,1.0,12.0,2.484941745438558,1,4401,0,,,70.0,True,False,False
1737,,79.0,3.0,0,3324,1,,20.0,,False,True,False
1738,1.0,94.0,3.0,0,9962,1,,19.0,,False,True,False
1739,1.0,19.0,2.484941745438558,1,4347,1,,38.0,,True,False,False
1740,,36.0,2.484941745438558,0,8027,0,14.0,,,True,False,False
1741,,32.0,1.0,1,3859,0,,,74.0,False,True,False
1742,,11.0,0.0,1,8421,1,,46.0,,False,False,True
1743,1.0,48.0,0.0,1,8356,0,,,66.0,True,False,False
1744,1.0,97.0,5.0,1,8283,1,,47.0,,True,False,False
1745,1.0,95.0,3.0,1,670,1,,45.0,,False,True,False
1746,1.0,94.0,2.484941745438558,0,7432,1,,25.0,,False,False,True
1747,,40.0,3.0,0,1042,1,,46.0,,True,False,False
1748,1.0,35.0,0.0,0,3157,0,,35.0,,False,False,True
1749,,7.0,2.0,0,3889,1,,,59.0,True,False,False
1750,0.0,5.0,0.0,1,5412,0,,,62.0,False,True,False
1751,1.0,82.0,3.0,0,8081,1,,40.0,,False,True,False
1752,,9.0,1.0,0,3844,0,,,52.0,False,True,False
1753,0.0,11.0,3.0,0,4334,0,,,79.0,False,False,True
1754,0.0,99.0,0.0,1,5477,1,,,74.0,False,True,False
1755,0.0,77.0,0.0,1,738,1,,,78.0,False,True,False
1756,0.0,20.0,4.0,0,1357,1,,,72.0,False,True,False
1757,0.0,89.0,2.484941745438558,0,11,0,12.0,,,False,False,True
1758,,82.0,4.0,1,3781,0,,,55.0,True,False,False
1759,,40.0,2.0,1,7666,1,,,77.0,False,True,False
1760,0.0,19.0,1.0,1,4716,0,,34.0,,True,False,False
1761,1.0,31.0,2.484941745438558,1,4609,0,,40.0,,True,False,False
1762,,80.0,4.0,0,3453,1,,,67.0,True,False,False
1763,,22.0,4.0,0,1348,1,,,58.0,True,False,False
1764,,46.0,4.0,0,5453,0,,,76.0,False,False,True
1765,,80.0,0.0,0,4872,0,,,52.0,False,True,False
1766,,77.0,2.0,1,2302,0,,,73.0,True,False,False
1767,1.0,54.0,2.0,1,6742,0,,,55.0,True,False,False
1768,,37.0,2.0,1,2935,1,,27.0,,False,True,False
1769,,72.0,0.0,0,9784,0,,,70.0,False,True,False
1770,1.0,42.0,0.0,1,8200,1,,,65.0,False,False,True
1771,1.0,50.0,2.0,0,6108,1,,44.0,,True,False,False
1772,0.0,74.0,1.0,0,4899,0,,,73.0,False,False,True
1773,,29.0,4.0,0,9352,1,,,62.0,False,True,False
1774,,9.0,3.0,0,5260,0,,,69.0,True,False,False
1775,,9.0,5.0,0,926,0,,20.0,,True,False,False
1776,,69.0,3.0,1,6893,1,,25.0,,False,True,False
1777,0.0,13.0,2.484941745438558,0,3004,0,14.0,,,False,True,False
1778,1.0,41.0,2.0,0,2312,1,,,72.0,False,True,False
1779,0.0,26.0,3.0,0,6924,0,17.0,,,True,False,False
1780,1.0,79.0,0.0,1,2326,1,,,70.0,False,True,False
1781,0.0,30.0,1.0,0,7814,1,,,59.0,False,True,False
1782,1.0,35.0,3.0,0,3454,0,,,75.0,False,False,True
1783,,38.0,0.0,0,17,1,13.0,,,False,False,True
1784,,55.0,5.0,1,1103,1,,41.0,,False,True,False
1785,0.0,35.0,3.0,1,8241,1,,,58.0,False,False,True
1786,0.0,23.0,0.0,1,8744,1,,33.0,,False,True,False
1787,1.0,16.0,5.0,1,5547,1,,,72.0,False,True,False
1788,,94.0,3.0,0,7017,0,,,65.0,False,True,False
1789,1.0,8.0,4.0,1,4690,1,,,64.0,False,False,True
1790,,58.0,2.0,1,3447,1,,,54.0,False,False,True
1791,1.0,87.0,1.0,0,4169,0,,32.0,,False,True,False
1792,,87.0,3.0,0,535,1,15.0,,,False,True,False
1793,0.0,93.0,1.0,1,7453,0,,24.0,,True,False,False
1794,0.0,23.0,4.0,0,1390,1,17.0,,,False,True,False
1795,0.0,58.0,3.0,1,6727,0,,,60.0,False,False,True
1796,0.0,58.0,0.0,1,3836,1,,47.0,,False,True,False
1797,0.0,84.0,5.0,0,9616,0,,50.0,,False,False,True
1798,1.0,81.0,1.0,1,7229,1,,23.0,,True,False,False
1799,0.0,66.0,5.0,1,7795,1,,22.0,,False,True,False
1800,1.0,58.0,3.0,0,5058,1,,,67.0,True,False,False
